"geographicaream49","country","region","measureditemcpc","crop","timepointyears","loss_per_clean","percentage_loss_of_quantity","loss_quantity","loss_qualitiative","loss_monetary","activity","fsc_location1","periodofstorage","treatment","causeofloss","samplesize","units","method_datacollection","tag_datacollection","reference","url"
"356","India","","01213","Cauliflower",2014,0.92,"0.92","","","","Transportation","Producer","","","","7 agro-climatic zones","","Stratified Multistage Random Sampling","Survey","S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology","http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf"
"356","India","","01213","Cauliflower",2014,1,"1","","","","Retailer","Storage","","","","7 agro-climatic zones","","Stratified Multistage Random Sampling","Survey","S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology","http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf"
"356","India","","01213","Cauliflower",2014,2.21,"2.21","","","","Harvesting","Harvest","","","","7 agro-climatic zones","","Stratified Multistage Random Sampling","Survey","S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology","http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf"
"356","India","","01213","Cauliflower",2014,3.78,"3.78","","","","Sorting/Grading","Producer","","","","7 agro-climatic zones","","Stratified Multistage Random Sampling","Survey","S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology","http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf"
"356","India","","01213","Cauliflower",2014,9.56,"9.56","","","","","Total Supply Chain Estimate","","","Physical Losses","","","Stratified Multistage Random Sampling","Survey","S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology","http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf"
"356","India","","01234","Tomatoes",2014,,"0","","","","Storage","Storage","","","","8 agro-climatic zones","","Stratified Multistage Random Sampling","-","S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology","http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf"
"356","India","","01234","Tomatoes",2014,0.02,"0.02","","","","Processing","Storage","","","","8 agro-climatic zones","","Stratified Multistage Random Sampling","-","S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology","http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf"
"356","India","","01234","Tomatoes",2014,0.12,"0.12","","","","Farm","Storage","","","","8 agro-climatic zones","","Stratified Multistage Random Sampling","-","S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology","http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf"
"356","India","","01234","Tomatoes",2014,0.24,"0.24","","","","Packaging","Producer","","","","8 agro-climatic zones","","Stratified Multistage Random Sampling","-","S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology","http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf"
"356","India","","01234","Tomatoes",2014,0.52,"0.52","","","","Collection on farm","Producer","","","","8 agro-climatic zones","","Stratified Multistage Random Sampling","-","S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology","http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf"
"356","India","","01234","Tomatoes",2014,1.26,"1.26","","","","Wholesaler","Storage","","","","8 agro-climatic zones","","Stratified Multistage Random Sampling","-","S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology","http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf"
"356","India","","01234","Tomatoes",2014,1.63,"1.63","","","","Retailer","Storage","","","","8 agro-climatic zones","","Stratified Multistage Random Sampling","-","S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology","http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf"
"356","India","","01234","Tomatoes",2014,1.75,"1.75","","","","Transport","Producer","","","","8 agro-climatic zones","","Stratified Multistage Random Sampling","-","S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology","http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf"
"356","India","","01234","Tomatoes",2014,3.16,"3.16","","","","Harvesting","Harvest","","","","8 agro-climatic zones","","Stratified Multistage Random Sampling","-","S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology","http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf"
"356","India","","01234","Tomatoes",2014,3.74,"3.74","","","","Sorting/Grading","Producer","","","","8 agro-climatic zones","","Stratified Multistage Random Sampling","-","S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology","http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf"
"356","India","","01234","Tomatoes",2014,12.44,"12.44","","","","","Total Supply Chain Estimate","","","Physical Losses","","","Stratified Multistage Random Sampling","-","S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology","http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf"
"356","India","","01242","Peas, Green",2014,,"0","","","","Storage","Storage","","","","5 agro-climatic zones","","Stratified Multistage Random Sampling","Survey","S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology","http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf"
"356","India","","01242","Peas, Green",2014,0.03,"0.03","","","","Processing","Storage","","","","5 agro-climatic zones","","Stratified Multistage Random Sampling","Survey","S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology","http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf"
"356","India","","01242","Peas, Green",2014,0.05,"0.05","","","","","Producer","","","","5 agro-climatic zones","","Stratified Multistage Random Sampling","Survey","S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology","http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf"
"356","India","","01242","Peas, Green",2014,0.13,"0.13","","","","Packaging","Producer","","","","5 agro-climatic zones","","Stratified Multistage Random Sampling","Survey","S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology","http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf"
"356","India","","01242","Peas, Green",2014,0.32,"0.32","","","","Collection","Producer","","","","5 agro-climatic zones","","Stratified Multistage Random Sampling","Survey","S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology","http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf"
"356","India","","01242","Peas, Green",2014,0.55,"0.55","","","","Retailer","Storage","","","","5 agro-climatic zones","","Stratified Multistage Random Sampling","Survey","S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology","http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf"
"356","India","","01242","Peas, Green",2014,0.61,"0.61","","","","Transportation","Producer","","","","5 agro-climatic zones","","Stratified Multistage Random Sampling","Survey","S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology","http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf"
"356","India","","01242","Peas, Green",2014,1.09,"1.09","","","","Wholesaler","Storage","","","","5 agro-climatic zones","","Stratified Multistage Random Sampling","Survey","S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology","http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf"
"356","India","","01242","Peas, Green",2014,2.25,"2.25","","","","Harvesting","Harvest","","","","5 agro-climatic zones","","Stratified Multistage Random Sampling","Survey","S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology","http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf"
"356","India","","01242","Peas, Green",2014,2.41,"2.41","","","","Sorting/Grading","Producer","","","","5 agro-climatic zones","","Stratified Multistage Random Sampling","Survey","S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology","http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf"
"356","India","","01242","Peas, Green",2014,7.45,"7.45","","","","","Total Supply Chain Estimate","","","Physical Losses","","","Stratified Multistage Random Sampling","Survey","S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology","http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf"
"356","India","","01270","Mushroom",2014,,"0","","","","Processing","Storage","","","","4 agro-climatic zones","","Stratified Multistage Random Sampling","Survey","S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology","http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf"
"356","India","","01270","Mushroom",2014,,"0","","","","Wholesaler","Storage","","","","4 agro-climatic zones","","Stratified Multistage Random Sampling","Survey","S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology","http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf"
"356","India","","01270","Mushroom",2014,,"0","","","","Storage","Storage","","","","4 agro-climatic zones","","Stratified Multistage Random Sampling","Survey","S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology","http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf"
"356","India","","01270","Mushroom",2014,0.04,"0.04","","","","Collection","Producer","","","","4 agro-climatic zones","","Stratified Multistage Random Sampling","Survey","S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology","http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf"
"356","India","","01270","Mushroom",2014,0.18,"0.18","","","","Packaging","Producer","","","","4 agro-climatic zones","","Stratified Multistage Random Sampling","Survey","S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology","http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf"
"356","India","","01270","Mushroom",2014,0.66,"0.66","","","","","Producer","","","","4 agro-climatic zones","","Stratified Multistage Random Sampling","Survey","S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology","http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf"
"356","India","","01270","Mushroom",2014,0.77,"0.77","","","","Transportation","Producer","","","","4 agro-climatic zones","","Stratified Multistage Random Sampling","Survey","S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology","http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf"
"356","India","","01270","Mushroom",2014,0.99,"0.99","","","","Harvesting","Harvest","","","","4 agro-climatic zones","","Stratified Multistage Random Sampling","Survey","S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology","http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf"
"356","India","","01270","Mushroom",2014,1.52,"1.52","","","","Retailer","Storage","","","","4 agro-climatic zones","","Stratified Multistage Random Sampling","Survey","S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology","http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf"
"356","India","","01270","Mushroom",2014,5.34,"5.34","","","","Sorting/Grading","Producer","","","","4 agro-climatic zones","","Stratified Multistage Random Sampling","Survey","S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology","http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf"
"356","India","","01270","Mushroom",2014,9.51,"9.51","","","","","Total Supply Chain Estimate","","","Physical Losses","","","Stratified Multistage Random Sampling","Survey","S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology","http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf"
"356","India","","01312","Bananas",2014,,"0","","","","Processing","Storage","","","","5 agro-climatic zones","","Stratified Multistage Random Sampling","Survey","S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology","http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf"
"356","India","","01312","Bananas",2014,0.03,"0.03","","","","","Producer","","","","5 agro-climatic zones","","Stratified Multistage Random Sampling","Survey","S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology","http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf"
"356","India","","01312","Bananas",2014,0.08,"0.08","","","","Storage","Storage","","","","5 agro-climatic zones","","Stratified Multistage Random Sampling","Survey","S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology","http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf"
"356","India","","01312","Bananas",2014,0.19,"0.19","","","","Packaging","Producer","","","","5 agro-climatic zones","","Stratified Multistage Random Sampling","Survey","S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology","http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf"
"356","India","","01312","Bananas",2014,0.26,"0.26","","","","Collection","Producer","","","","5 agro-climatic zones","","Stratified Multistage Random Sampling","Survey","S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology","http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf"
"356","India","","01312","Bananas",2014,0.45,"0.45","","","","Retailer","Storage","","","","5 agro-climatic zones","","Stratified Multistage Random Sampling","Survey","S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology","http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf"
"356","India","","01312","Bananas",2014,1.16,"1.16","","","","Wholesaler","Storage","","","","5 agro-climatic zones","","Stratified Multistage Random Sampling","Survey","S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology","http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf"
"356","India","","01312","Bananas",2014,1.62,"1.62","","","","Harvesting","Harvest","","","","5 agro-climatic zones","","Stratified Multistage Random Sampling","Survey","S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology","http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf"
"356","India","","01312","Bananas",2014,1.91,"1.91","","","","Transportation","Producer","","","","5 agro-climatic zones","","Stratified Multistage Random Sampling","Survey","S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology","http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf"
"356","India","","01312","Bananas",2014,2.06,"2.06","","","","Sorting/Grading","Producer","","","","5 agro-climatic zones","","Stratified Multistage Random Sampling","Survey","S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology","http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf"
"356","India","","01312","Bananas",2014,7.76,"7.76","","","","","Total Supply Chain Estimate","","","Physical Losses","","","Stratified Multistage Random Sampling","Survey","S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology","http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf"
"356","India","","01316","Guava",2014,,"0","","","","Storage","Storage","","","","5 agro-climatic zones","","Stratified Multistage Random Sampling","Survey","S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology","http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf"
"356","India","","01316","Guava",2014,0.04,"0.04","","","","Processing","Storage","","","","5 agro-climatic zones","","Stratified Multistage Random Sampling","Survey","S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology","http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf"
"356","India","","01316","Guava",2014,0.09,"0.09","","","","Packaging","Producer","","","","5 agro-climatic zones","","Stratified Multistage Random Sampling","Survey","S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology","http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf"
